day_index,date,model,method,complete,completed_utc,feasibility_tolerance_mw,fica.gurobi_runtime_seconds,fica.objective,fica.status,fica.training_JCC,fica.wall_seconds,independent_5000_validation.balance_jcc,independent_5000_validation.balance_violation.maximum_mw,independent_5000_validation.balance_violation.mean_mw,independent_5000_validation.balance_violation.p95_mw,independent_5000_validation.balance_violation.p99_mw,independent_5000_validation.generation_jcc,independent_5000_validation.generation_violation.maximum_mw,independent_5000_validation.generation_violation.mean_mw,independent_5000_validation.generation_violation.p95_mw,independent_5000_validation.generation_violation.p99_mw,independent_5000_validation.joint_jcc,independent_5000_validation.joint_jcc_definition,independent_5000_validation.joint_jcc_wilson_95_interval,independent_5000_validation.joint_satisfied_count,independent_5000_validation.line_flow_jcc,independent_5000_validation.line_flow_violation.maximum_mw,independent_5000_validation.line_flow_violation.mean_mw,independent_5000_validation.line_flow_violation.p95_mw,independent_5000_validation.line_flow_violation.p99_mw,independent_5000_validation.ramping_jcc,independent_5000_validation.ramping_violation.maximum_mw,independent_5000_validation.ramping_violation.mean_mw,independent_5000_validation.ramping_violation.p95_mw,independent_5000_validation.ramping_violation.p99_mw,independent_5000_validation.realized_cost.mean,independent_5000_validation.realized_cost.median,independent_5000_validation.realized_cost.q05,independent_5000_validation.realized_cost.q95,independent_5000_validation.realized_cost.standard_deviation,independent_5000_validation.scenario_count,real_trajectory.absolute_agc_energy_mwh,real_trajectory.balance.feasible,real_trajectory.balance.max_violation_mw,real_trajectory.balance.mean_positive_violation_mw,real_trajectory.balance.minimum_margin_mw,real_trajectory.balance.p95_positive_violation_mw,real_trajectory.balance.sum_violation_mw,real_trajectory.balance.violating_elements,real_trajectory.balance.violating_hours,real_trajectory.generation.feasible,real_trajectory.generation.max_violation_mw,real_trajectory.generation.mean_positive_violation_mw,real_trajectory.generation.minimum_margin_mw,real_trajectory.generation.p95_positive_violation_mw,real_trajectory.generation.sum_violation_mw,real_trajectory.generation.violating_elements,real_trajectory.generation.violating_hours,real_trajectory.joint_feasible,real_trajectory.line_flow.feasible,real_trajectory.line_flow.max_violation_mw,real_trajectory.line_flow.mean_positive_violation_mw,real_trajectory.line_flow.minimum_margin_mw,real_trajectory.line_flow.p95_positive_violation_mw,real_trajectory.line_flow.sum_violation_mw,real_trajectory.line_flow.violating_elements,real_trajectory.line_flow.violating_hours,real_trajectory.maximum_absolute_total_wind_error_mw,real_trajectory.maximum_agc_adjustment_mw,real_trajectory.mean_absolute_total_wind_error_mw,real_trajectory.ramping.feasible,real_trajectory.ramping.max_violation_mw,real_trajectory.ramping.mean_positive_violation_mw,real_trajectory.ramping.minimum_margin_mw,real_trajectory.ramping.p95_positive_violation_mw,real_trajectory.ramping.sum_violation_mw,real_trajectory.ramping.violating_elements,real_trajectory.ramping.violating_hours,real_trajectory.realized_cost,real_trajectory.realized_minus_scheduled_cost,real_trajectory.scheduled_cost,selection.candidate_count,selection.candidate_scenarios_violating_initial_policy,selection.candidate_seed,selection.core_count,selection.core_seed,selection.forecast_source,selection.maximum_witness_budget,selection.name,selection.scenario_seed,selection.uses_observation,selection.witness_count,selection.witness_diagnostics.generation_lower.active_constraints,selection.witness_diagnostics.generation_lower.unique_witnesses,selection.witness_diagnostics.generation_lower.violating_candidates,selection.witness_diagnostics.generation_upper.active_constraints,selection.witness_diagnostics.generation_upper.unique_witnesses,selection.witness_diagnostics.generation_upper.violating_candidates,selection.witness_diagnostics.line_lower.active_constraints,selection.witness_diagnostics.line_lower.unique_witnesses,selection.witness_diagnostics.line_lower.violating_candidates,selection.witness_diagnostics.line_upper.active_constraints,selection.witness_diagnostics.line_upper.unique_witnesses,selection.witness_diagnostics.line_upper.violating_candidates,selection.witness_diagnostics.ramp_lower.active_constraints,selection.witness_diagnostics.ramp_lower.unique_witnesses,selection.witness_diagnostics.ramp_lower.violating_candidates,selection.witness_diagnostics.ramp_upper.active_constraints,selection.witness_diagnostics.ramp_upper.unique_witnesses,selection.witness_diagnostics.ramp_upper.violating_candidates
31,2012-08-31T01:00:00.000000000,STDE-CDM,Witness-200,True,2026-07-28T06:53:52.823491+00:00,0.0001,187.0841760635376,960966.1008123729,2,1.0,198.92862238299995,1.0,9.775162084224576e-06,9.775161556513012e-06,9.775161743164062e-06,9.7751618568509e-06,0.998,3.387532589041353,0.0032191970288709313,0.0,0.0,0.998,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9963221157237114,0.998913253139043]",4990,1.0,0.0,0.0,0.0,0.0,0.9992,2.4726892631254103,0.0009060453057906223,0.0,0.0,958669.0442905098,959477.4425113526,937681.8033831888,977757.6203637077,12291.519906422158,5000,552.1908080577991,True,0.0,0.0,8.092651401293552e-05,0.0,0.0,0,0,True,0.0,0.0,1.1289041580956436,0.0,0.0,0,0,True,True,0.0,0.0,73.96532466990911,0.0,0.0,0,0,57.886680603027344,8.257781395907175,23.007949829101562,True,0.0,0.0,1.1289042101066862,0.0,0.0,0,0,952275.3535280362,-8690.747284336365,960966.1008123725,6000,632,40260756,156,50260756,spatiotemporal expert joint forecast head,100,native-center constraint witnesses plus uniform core,,False,44,83,14,445,76,16,166,0,0,0,0,0,0,33,15,185,18,15,51
32,2013-10-09T01:00:00.000000000,Joint-CLDM,Initial-200,True,2026-07-28T06:57:34.557743+00:00,0.0001,198.89258003234863,666044.057935335,2,1.0,210.5246105279998,1.0,1.5258789176186838e-05,1.525878901481974e-05,1.5258789176186838e-05,1.5258789176186838e-05,0.9142,24.013506953783953,0.23706616988365176,1.2892325170370005,6.086835167761329,0.9084,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9000878237861217,0.9160851172651813]",4542,1.0,0.0,0.0,0.0,0.0,0.9658,10.238020192317514,0.06273299446201792,0.0,2.052525567700481,680246.0667050742,678918.7000555198,653736.3265597882,711022.8008205283,17688.88964710272,5000,796.3627872465596,True,0.0,0.0,6.948242176131317e-05,0.0,0.0,0,0,False,0.9566613381248787,0.7211098661281372,-0.9566613381248787,0.94220919518845,5.04776906289696,7,1,False,True,0.0,0.0,87.16786515259514,0.0,0.0,0,0,120.21647644042969,17.04001575463192,33.18178176879883,True,0.0,0.0,0.6560509152202876,0.0,0.0,0,0,659564.8252486265,-6479.232686708099,666044.0579353346,,,,,,Joint CLDM distribution expert,,native-center direct paired random 200,20260757,False,,,,,,,,,,,,,,,,,,,
32,2013-10-09T01:00:00.000000000,Joint-CLDM,Witness-200,True,2026-07-28T07:01:29.565355+00:00,0.0001,222.85271501541138,668502.5163758842,2,1.0,234.4208838479999,1.0,1.525879099517624e-05,1.5258789148242614e-05,1.525878963093419e-05,1.525879008568154e-05,0.9946,9.187964258525597,0.009389806488862278,0.0,0.0,0.9936,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9909793127483129,0.9954628118915578]",4968,1.0,0.0,0.0,0.0,0.0,0.998,1.005315245481981,0.0009299017128138935,0.0,0.0,682780.2273224894,681448.5426465012,656066.2120400129,713736.9221844248,17789.362815322536,5000,796.3627872467343,True,0.0,0.0,6.948242153393949e-05,0.0,0.0,0,0,True,0.0,0.0,1.2096744483068314,0.0,0.0,0,0,True,True,0.0,0.0,89.87193697398567,0.0,0.0,0,0,120.21647644042969,11.566214077761696,33.18178176879883,True,0.0,0.0,2.806222380521703,0.0,0.0,0,0,662024.699533226,-6477.816842657747,668502.5163758837,6000,549,40260757,153,50260757,Joint CLDM distribution expert,100,native-center constraint witnesses plus uniform core,,False,47,133,14,169,153,19,338,0,0,0,0,0,0,33,16,117,45,17,122
32,2013-10-09T01:00:00.000000000,STDE-CDM,Initial-200,True,2026-07-28T07:05:18.812590+00:00,0.0001,217.38715505599976,660135.7179764361,2,1.0,228.858159204,1.0,3.0517578352373675e-05,3.051757812947926e-05,3.051757823868684e-05,3.051757823868684e-05,0.9002,28.664692756045845,0.2965046002431149,1.9004906321032993,6.675318317130673,0.8966,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.8878536604183062,0.9047373983988992]",4483,1.0,0.0,0.0,0.0,0.0,0.9672,8.600678279153584,0.059675159867043887,0.0,2.272092306385494,668492.8800399752,667846.2362434978,642140.3055012054,697313.0585915433,16736.4944647475,5000,850.0095520019554,True,0.0,0.0,6.566772483674868e-05,0.0,0.0,0,0,True,0.0,0.0,1.1634294627871347,0.0,0.0,0,0,True,True,0.0,0.0,85.7066185745735,0.0,0.0,0,0,80.38619995117188,12.7080995600343,35.41706466674805,True,0.0,0.0,0.01793775841549916,0.0,0.0,0,0,659244.6829766287,-891.0349998071324,660135.7179764358,,,,,,spatiotemporal expert joint forecast head,,native-center direct paired random 200,20260757,False,,,,,,,,,,,,,,,,,,,
32,2013-10-09T01:00:00.000000000,STDE-CDM,Witness-200,True,2026-07-28T07:08:49.979920+00:00,0.0001,198.95022892951965,662992.4116118595,2,1.0,210.5752864269998,1.0,3.0517578352373675e-05,3.051757811022071e-05,3.0517578125e-05,3.051757823868684e-05,0.9974,7.840652266705561,0.006233947530034065,0.0,0.0,0.9968,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.994807939169344,0.9980292721780785]",4984,1.0,0.0,0.0,0.0,0.0,0.9984,2.3129170592930883,0.00133940608405089,0.0,0.0,671356.7229005987,670692.7298580507,644912.8362279162,700280.3365766676,16834.25564017537,5000,850.0095520019624,True,0.0,0.0,6.566772483674868e-05,0.0,0.0,0,0,True,0.0,0.0,1.2165258471866913,0.0,0.0,0,0,True,True,0.0,0.0,89.00222808843554,0.0,0.0,0,0,80.38619995117188,8.195252377703756,35.41706466674805,True,0.0,0.0,3.6994453360837127,0.0,0.0,0,0,662239.5037294277,-752.907882431522,662992.4116118592,6000,604,40260757,148,50260757,spatiotemporal expert joint forecast head,100,native-center constraint witnesses plus uniform core,,False,52,136,19,234,145,21,348,0,0,0,0,0,0,36,14,97,48,20,103
33,2012-06-24T01:00:00.000000000,Joint-CLDM,Initial-200,True,2026-07-28T07:12:18.942782+00:00,0.0001,186.11011409759521,896865.1313459135,2,1.0,197.68642885099962,1.0,1.2397767250149627e-05,1.2397766213507567e-05,1.2397766568028601e-05,1.2397766795402276e-05,0.852,29.557711613174973,0.578943093283231,3.9944923071808707,10.800381374383553,0.8426,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.8322431341440977,0.8524308364831708]",4213,1.0,0.0,0.0,0.0,0.0,0.93,22.718096919397176,0.19366244320655188,0.9276763864081645,5.273574845212272,888772.8544848259,889847.4028401207,857558.910001392,917208.3491730156,18134.003030138087,5000,526.2515125274654,True,0.0,0.0,8.28338623046875e-05,0.0,0.0,0,0,True,0.0,0.0,1.124631547441247,0.0,0.0,0,0,True,True,0.0,0.0,73.95677945459369,0.0,0.0,0,0,63.050048828125,12.107677445548902,21.927146911621094,True,0.0,0.0,1.1246326075203328,0.0,0.0,0,0,915675.3400762577,18810.208730344428,896865.1313459133,,,,,,Joint CLDM distribution expert,,native-center direct paired random 200,20260758,False,,,,,,,,,,,,,,,,,,,
33,2012-06-24T01:00:00.000000000,Joint-CLDM,Witness-200,True,2026-07-28T07:15:24.525167+00:00,0.0001,173.4681749343872,899640.2371466671,2,1.0,185.00276079000014,1.0,1.2397767022775952e-05,1.2397766253707232e-05,1.2397766568028601e-05,1.2397766568028601e-05,0.9974,4.868338788180062,0.005120659872308017,0.0,0.0,0.9972,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9953052742616747,0.9983313229241916]",4986,1.0,0.0,0.0,0.0,0.0,0.9992,2.4202487866004034,0.001315896921185103,0.0,0.0,891638.1067932615,892693.3371725364,860855.1021801021,919763.7955690561,17884.566074877363,5000,526.2515125274392,True,0.0,0.0,8.283386253206118e-05,0.0,0.0,0,0,True,0.0,0.0,1.2237807950408914,0.0,0.0,0,0,True,True,0.0,0.0,75.93641874704645,0.0,0.0,0,0,63.050048828125,7.420869758660636,21.927146911621094,True,0.0,0.0,7.075564482314164,0.0,0.0,0,0,918127.5908974835,18487.353750816896,899640.2371466666,6000,945,40260758,147,50260758,Joint CLDM distribution expert,100,native-center constraint witnesses plus uniform core,,False,53,143,18,667,85,17,234,0,0,0,0,0,0,46,21,336,35,17,113
33,2012-06-24T01:00:00.000000000,STDE-CDM,Initial-200,True,2026-07-28T07:18:38.712452+00:00,0.0001,182.31336402893066,883557.346325661,2,1.0,193.79584544600038,1.0,1.7166138377433526e-05,1.7166137986441752e-05,1.716613815005985e-05,1.716613815005985e-05,0.8672,27.327345362472414,0.45928950621284365,3.2783841603133412,9.02226212412733,0.8586,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.8486665737964922,0.8679828303685353]",4293,1.0,0.0,0.0,0.0,0.0,0.9424,18.00759794582129,0.13740628090422183,0.24718051332776955,3.993835176525936,879141.2361718498,879785.2632253843,851939.8620200632,905498.3664473856,16243.407860099225,5000,756.2981910705548,True,0.0,0.0,6.948242164762633e-05,0.0,0.0,0,0,True,0.0,0.0,1.1025683850906276,0.0,0.0,0,0,True,True,0.0,0.0,73.91265312394475,0.0,0.0,0,0,72.3234634399414,16.037190331083828,31.512422561645508,True,0.0,0.0,1.1025685024878449,0.0,0.0,0,0,914879.1036650187,31321.757339358097,883557.3463256606,,,,,,spatiotemporal expert joint forecast head,,native-center direct paired random 200,20260758,False,,,,,,,,,,,,,,,,,,,
33,2012-06-24T01:00:00.000000000,STDE-CDM,Witness-200,True,2026-07-28T07:21:45.788788+00:00,0.0001,174.94875502586365,885899.1860001852,2,1.0,186.4976385099999,1.0,1.7166145880764816e-05,1.7166138871425574e-05,1.7166142470159684e-05,1.7166143834401737e-05,0.9966,6.615808223742977,0.005777171496766768,0.0,0.0,0.9964,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9943162662634123,0.997721559245566]",4982,1.0,0.0,0.0,0.0,0.0,0.9988,1.5384972478275252,0.001154338428802376,0.0,0.0,881574.1934141031,882203.6011759129,854630.8331746589,907682.3328536183,16084.440388814626,5000,756.2981910705395,True,0.0,0.0,6.94824173275265e-05,0.0,0.0,0,0,True,0.0,0.0,1.1958950770351287,0.0,0.0,0,0,True,True,0.0,0.0,74.40153933125728,0.0,0.0,0,0,72.3234634399414,9.814271896321632,31.512422561645508,True,0.0,0.0,3.051931449839298,0.0,0.0,0,0,916972.6113433987,31073.425343213836,885899.1860001849,6000,860,40260758,152,50260758,spatiotemporal expert joint forecast head,100,native-center constraint witnesses plus uniform core,,False,48,126,19,590,86,18,218,0,0,0,0,0,0,28,15,267,23,12,110
34,2012-12-22T01:00:00.000000000,Joint-CLDM,Initial-200,True,2026-07-28T07:25:33.485545+00:00,0.0001,204.68336606025696,883766.1703100236,2,1.0,216.45905061099984,1.0,3.0517578920807864e-05,3.0517578004878487e-05,3.0517578352373675e-05,3.051757857974735e-05,0.9176,56.1478508841156,0.36418806777562807,1.3346291830469161,11.130257962060826,0.908,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.8996724867489981,0.9157010684638608]",4540,1.0,0.0,0.0,0.0,0.0,0.9592,24.278186525022726,0.09807984066946442,0.0,2.7865754374412153,874756.3684025358,874572.7073343253,844352.2853824937,905589.2717681015,18537.012291753377,5000,807.4478302001986,True,0.0,0.0,6.566772495043552e-05,0.0,0.0,0,0,True,0.0,0.0,1.1445194869004567,0.0,0.0,0,0,True,True,0.0,0.0,73.99655532770007,0.0,0.0,0,0,81.49533081054688,19.687198140733873,33.64366149902344,True,0.0,0.0,1.806786676367576,0.0,0.0,0,0,879676.6375333495,-4089.53277667379,883766.1703100232,,,,,,Joint CLDM distribution expert,,native-center direct paired random 200,20260759,False,,,,,,,,,,,,,,,,,,,
34,2012-12-22T01:00:00.000000000,Joint-CLDM,Witness-200,True,2026-07-28T07:28:52.678550+00:00,0.0001,186.91478514671326,885574.8216135983,2,1.0,198.59544783399997,1.0,3.051757857974735e-05,3.0517577990144674e-05,3.051757823868684e-05,3.0517578352373675e-05,0.9954,14.076700001448646,0.010477236156308719,0.0,0.0,0.995,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9926290765275543,0.9966108985468702]",4975,1.0,0.0,0.0,0.0,0.0,0.9982,2.5103223951251756,0.0016603068304955905,0.0,0.0,876707.4499942585,876518.4244444317,846510.9197190527,907322.4430506781,18424.273867012893,5000,807.4478302001874,True,0.0,0.0,6.566772495043552e-05,0.0,0.0,0,0,True,0.0,0.0,1.2021851842271118,0.0,0.0,0,0,True,True,0.0,0.0,74.11188687470556,0.0,0.0,0,0,81.49533081054688,12.54236550268417,33.64366149902344,True,0.0,0.0,3.265229074850282,0.0,0.0,0,0,881673.5558674696,-3901.2657461282797,885574.8216135979,6000,494,40260759,145,50260759,Joint CLDM distribution expert,100,native-center constraint witnesses plus uniform core,,False,55,130,19,297,87,13,154,0,0,0,0,0,0,51,26,131,43,18,104
34,2012-12-22T01:00:00.000000000,STDE-CDM,Initial-200,True,2026-07-28T07:32:43.330430+00:00,0.0001,218.7074658870697,866082.2106064844,2,1.0,230.26827458799926,1.0,3.051772137041553e-05,3.051759090899395e-05,3.0517627237713896e-05,3.051765361533398e-05,0.919,50.80777523647278,0.35066282645113883,1.250566954531988,9.279896253930966,0.9072,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.8988419496989091,0.9149328338370619]",4536,1.0,0.0,0.0,0.0,0.0,0.9532,19.87910185324631,0.11536501586444615,0.0,3.537546211483429,868112.9740985344,868206.7331156377,837803.5202851123,898647.4539739667,18511.54630201889,5000,998.4944267274358,True,0.0,0.0,6.948242164762633e-05,0.0,0.0,0,0,True,0.0,0.0,1.1059847046672573,0.0,0.0,0,0,True,True,0.0,0.0,73.91948578591163,0.0,0.0,0,0,92.08476257324219,16.788813352226672,41.60393142700195,True,0.0,0.0,0.30211673226964564,0.0,0.0,0,0,879588.8238380703,13506.613231586176,866082.2106064841,,,,,,spatiotemporal expert joint forecast head,,native-center direct paired random 200,20260759,False,,,,,,,,,,,,,,,,,,,
34,2012-12-22T01:00:00.000000000,STDE-CDM,Witness-200,True,2026-07-28T07:36:09.627636+00:00,0.0001,193.96740293502808,867817.7871091892,2,1.0,205.72113709699988,1.0,3.0517581308231456e-05,3.0517577065666047e-05,3.05175790344947e-05,3.051757971661573e-05,0.9954,11.389496404270727,0.009923572696068726,0.0,0.0,0.9954,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9931066129382373,0.996932747974631]",4977,1.0,0.0,0.0,0.0,0.0,0.999,1.9059258263620826,0.0013325904912064707,0.0,0.0,869855.9107259664,869955.0888415296,839782.8014078131,900137.1234869122,18359.331356825845,5000,998.4944267273956,True,0.0,0.0,6.948242733196822e-05,0.0,0.0,0,0,True,0.0,0.0,1.1892480950195399,0.0,0.0,0,0,True,True,0.0,0.0,74.08601254444133,0.0,0.0,0,0,92.08476257324219,10.249497427672754,41.60393142700195,True,0.0,0.0,2.7921147254450673,0.0,0.0,0,0,881284.622264096,13466.83515490708,867817.787109189,6000,531,40260759,146,50260759,spatiotemporal expert joint forecast head,100,native-center constraint witnesses plus uniform core,,False,54,112,20,291,82,12,168,0,0,0,0,0,0,41,24,152,32,15,141
35,2013-01-27T01:00:00.000000000,Joint-CLDM,Initial-200,True,2026-07-28T07:39:28.253765+00:00,0.0001,175.69206404685974,924893.4365767145,2,1.0,187.38863375500023,1.0,9.536749075778062e-06,9.536743127068804e-06,9.536745551486092e-06,9.536746802041307e-06,0.9278,17.017208467807528,0.19380502471684932,0.8988218149391146,5.228568254729726,0.9238,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9161161747786913,0.9308331210527047]",4619,1.0,0.0,0.0,0.0,0.0,0.972,10.776545712776091,0.060592847563801434,0.0,2.1902142909090894,919245.8494436987,920036.0619075638,884429.7144349499,952528.311870159,20686.519169680414,5000,519.5577454567598,True,0.0,0.0,8.664855979768618e-05,0.0,0.0,0,0,True,0.0,0.0,1.1583739654752883,0.0,0.0,0,0,False,True,0.0,0.0,74.0242642844255,0.0,0.0,0,0,78.88931274414062,14.39223660060579,21.648239135742188,False,0.46583013596538336,0.46583013596538336,-0.46583013596538336,0.46583013596538336,0.46583013596538336,1,1,932003.4852631064,7110.048686392605,924893.4365767138,,,,,,Joint CLDM distribution expert,,native-center direct paired random 200,20260760,False,,,,,,,,,,,,,,,,,,,
35,2013-01-27T01:00:00.000000000,Joint-CLDM,Witness-200,True,2026-07-28T07:42:52.716707+00:00,0.0001,192.2318091392517,927263.3862897224,2,1.0,203.88363769999978,1.0,9.536743959870364e-06,9.536742986688295e-06,9.536743391436175e-06,9.536743505123013e-06,0.9956,9.770806230369459,0.009736564864926956,0.0,0.0,0.9956,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9933466185851141,0.9970924352469765]",4978,1.0,0.0,0.0,0.0,0.0,0.9988,2.287650667265023,0.0012619116203039155,0.0,0.0,921641.386743705,922345.6492697403,887041.0983725246,954679.7712898507,20556.126641193558,5000,519.5577454566978,True,0.0,0.0,8.664855934293883e-05,0.0,0.0,0,0,True,0.0,0.0,1.2056406400198654,0.0,0.0,0,0,True,True,0.0,0.0,74.1187976482934,0.0,0.0,0,0,78.88931274414062,9.26698019808939,21.648239135742188,True,0.0,0.0,3.0372187666959753,0.0,0.0,0,0,934238.2515109167,6974.86522119469,927263.386289722,6000,541,40260760,155,50260760,Joint CLDM distribution expert,100,native-center constraint witnesses plus uniform core,,False,45,135,17,268,112,16,246,0,0,0,0,0,0,23,15,95,30,11,106
35,2013-01-27T01:00:00.000000000,STDE-CDM,Initial-200,True,2026-07-28T07:46:30.845478+00:00,0.0001,206.20129108428955,951347.5197599403,2,1.0,217.7517158289993,1.0,6.198884193509002e-06,6.1988831435428435e-06,6.198883511387976e-06,6.198883738761651e-06,0.9234,19.523347408375468,0.2106027844019483,1.0676523993682172,5.865005128387637,0.9148,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9067396690665541,0.9222234453998523]",4574,1.0,0.0,0.0,0.0,0.0,0.9656,10.11006466959208,0.07037481110191304,0.0,2.744543076517431,932726.492218317,933230.5100714992,902482.2825399389,961487.6943127321,17842.427112416426,5000,684.5081319808963,True,0.0,0.0,9.046325706331118e-05,0.0,0.0,0,0,True,0.0,0.0,1.1057648367048465,0.0,0.0,0,0,False,True,0.0,0.0,73.91904602946252,0.0,0.0,0,0,79.32343292236328,15.083695403950683,28.52117156982422,False,1.2701712174214563,1.2701712174214563,-1.2701712174214563,1.2701712174214563,1.2701712174214563,1,1,931283.8853029817,-20063.63445695839,951347.5197599401,,,,,,spatiotemporal expert joint forecast head,,native-center direct paired random 200,20260760,False,,,,,,,,,,,,,,,,,,,
35,2013-01-27T01:00:00.000000000,STDE-CDM,Witness-200,True,2026-07-28T07:50:09.106861+00:00,0.0001,206.01055002212524,953309.5084757579,2,1.0,217.683339573,1.0,6.1988853303773794e-06,6.198882635044356e-06,6.198883966135327e-06,6.198884420882678e-06,0.9978,4.642114684595182,0.0035382264340874385,0.0,0.0,0.997,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9950558340443003,0.9981810702223441]",4985,1.0,0.0,0.0,0.0,0.0,0.999,2.0347203969714336,0.0009683084642541012,0.0,0.0,934748.6861454172,935222.9594592936,904667.4648192524,963321.9637606677,17723.855632066105,5000,684.5081319808573,True,0.0,0.0,9.046325638119015e-05,0.0,0.0,0,0,True,0.0,0.0,1.1751715877367523,0.0,0.0,0,0,True,True,0.0,0.0,74.0578595299445,0.0,0.0,0,0,79.32343292236328,11.248056176460754,28.52117156982422,True,0.0,0.0,3.4746793635270983,0.0,0.0,0,0,933234.1136458314,-20075.394829926314,953309.5084757577,6000,612,40260760,151,50260760,spatiotemporal expert joint forecast head,100,native-center constraint witnesses plus uniform core,,False,49,116,19,288,92,15,258,0,0,0,0,0,0,22,14,123,26,14,109
36,2013-07-26T01:00:00.000000000,Joint-CLDM,Initial-200,True,2026-07-28T07:53:49.530784+00:00,0.0001,197.51191592216492,743784.274244004,2,1.0,209.16829087299993,1.0,2.8610233357539983e-05,2.861022951783525e-05,2.8610231311176904e-05,2.861023199329793e-05,0.913,31.932455007555305,0.2694638242420539,1.58178095142288,6.888100973127607,0.9048,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.896351415928291,0.9126270525770162]",4524,1.0,0.0,0.0,0.0,0.0,0.9528,28.097282201489172,0.1276432324809481,0.0,4.398723123827353,744376.5376226719,743735.9078605366,713911.0037182803,776370.6288603814,19310.166600849414,5000,912.2607817649844,True,0.0,0.0,5.4223632812500005e-05,0.0,0.0,0,0,False,1.265566961157198,1.0425718414688987,-1.265566961157198,1.2559933397669447,4.170287365875595,4,1,False,True,0.0,0.0,75.1706472413924,0.0,0.0,0,0,65.62686157226562,11.680227978359918,38.0108642578125,True,0.0,0.0,3.697548265772639,0.0,0.0,0,0,753893.3187513684,10109.044507364742,743784.2742440037,,,,,,Joint CLDM distribution expert,,native-center direct paired random 200,20260761,False,,,,,,,,,,,,,,,,,,,
36,2013-07-26T01:00:00.000000000,Joint-CLDM,Witness-200,True,2026-07-28T07:57:13.237974+00:00,0.0001,191.5493631362915,746452.2661836327,2,1.0,203.12136539400035,1.0,2.861022994693485e-05,2.861022958754802e-05,2.8610229719561175e-05,2.861022994693485e-05,0.9988,8.751507976091993,0.004992803448575755,0.0,0.0,0.9988,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9973842237074099,0.9994499168322325]",4994,1.0,0.0,0.0,0.0,0.0,0.9996,4.941021659520786,0.0010646491904415818,0.0,0.0,747219.0563268814,746570.5870277637,716872.2450771694,779355.4957312697,19348.19494009109,5000,912.2607817649838,True,0.0,0.0,5.4223632812500005e-05,0.0,0.0,0,0,True,0.0,0.0,1.223504025930545,0.0,0.0,0,0,True,True,0.0,0.0,89.39287003864655,0.0,0.0,0,0,65.62686157226562,6.941562610980439,38.0108642578125,True,0.0,0.0,2.88536871307123,0.0,0.0,0,0,757113.721676081,10661.45549244876,746452.2661836322,6000,580,40260761,146,50260761,Joint CLDM distribution expert,100,native-center constraint witnesses plus uniform core,,False,54,145,19,309,137,17,232,0,0,0,0,0,0,48,21,238,36,14,79
